module,method,path,systems,local_import_count,local_imports
ai/services/ai_inference/api_myprofile.py,POST,/myprofile/requests/{request_id}/cancel,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,POST,/myprofile/follow,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,POST,/myprofile/unfollow,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,POST,/myprofile/remove-follower,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,GET,/myprofile/follow-stats,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,POST,/myprofile/follow-request/cancel,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,GET,/myprofile/follow-requests/incoming,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,GET,/myprofile/follow-requests/outgoing,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,POST,/myprofile/follow-requests/approve,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,POST,/myprofile/follow-requests/reject,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,GET,/myprofile/follow-list,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,GET,/myprofile/latest/status,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,GET,/myprofile/latest,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile.py,POST,/myprofile/monthly/ensure,self_structure,7,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_myprofile_report.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/report_distribution_push_store.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile_reports_read.py,GET,/myprofile/reports/history,self_structure,5,ai/services/ai_inference/api_account_visibility.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myprofile_reports_read.py,GET,/myprofile/reports/{report_id},self_structure,5,ai/services/ai_inference/api_account_visibility.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myweb_reads.py,GET,/myweb/home-summary,analysis_myweb,7,ai/services/ai_inference/api_account_visibility.py | ai/services/ai_inference/api_input_summary.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myweb_reads.py,GET,/myweb/reports/{report_id}/weekly-days,analysis_myweb,7,ai/services/ai_inference/api_account_visibility.py | ai/services/ai_inference/api_input_summary.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myweb_reports.py,POST,/myweb/reports/ensure,analysis_myweb,10,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_job_queue.py | ai/services/ai_inference/astor_material_snapshots.py | ai/services/ai_inference/astor_myweb_insight.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myweb_reports.py,GET,/myweb/reports/ready,analysis_myweb,10,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_job_queue.py | ai/services/ai_inference/astor_material_snapshots.py | ai/services/ai_inference/astor_myweb_insight.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_myweb_reports.py,GET,/myweb/reports/{report_id},analysis_myweb,10,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_job_queue.py | ai/services/ai_inference/astor_material_snapshots.py | ai/services/ai_inference/astor_myweb_insight.py | ai/services/ai_inference/generation_lock.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_nexus.py,GET,/nexus/reflections,nexus_piece,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_mymodel_qna.py | ai/services/ai_inference/generated_reflection_display.py
ai/services/ai_inference/api_nexus.py,GET,/nexus/emotion-ranking,nexus_piece,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_mymodel_qna.py | ai/services/ai_inference/generated_reflection_display.py
ai/services/ai_inference/api_nexus.py,GET,/nexus/emotion-log,nexus_piece,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_mymodel_qna.py | ai/services/ai_inference/generated_reflection_display.py
ai/services/ai_inference/api_nexus.py,GET,/nexus/recommend/users,nexus_piece,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_mymodel_qna.py | ai/services/ai_inference/generated_reflection_display.py
ai/services/ai_inference/api_nexus.py,GET,/nexus/recommend/questions,nexus_piece,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_mymodel_qna.py | ai/services/ai_inference/generated_reflection_display.py
ai/services/ai_inference/api_nexus.py,GET,/nexus/history/echoes,nexus_piece,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_mymodel_qna.py | ai/services/ai_inference/generated_reflection_display.py
ai/services/ai_inference/api_nexus.py,GET,/nexus/history/discoveries,nexus_piece,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_mymodel_qna.py | ai/services/ai_inference/generated_reflection_display.py
ai/services/ai_inference/api_nexus.py,GET,/nexus/bootstrap,nexus_piece,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_mymodel_qna.py | ai/services/ai_inference/generated_reflection_display.py
ai/services/ai_inference/api_notice.py,GET,/notices/current,input_home,5,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/client_compat.py | ai/services/ai_inference/notice_store.py | ai/services/ai_inference/response_microcache.py
ai/services/ai_inference/api_notice.py,GET,/notices/history,input_home,5,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/client_compat.py | ai/services/ai_inference/notice_store.py | ai/services/ai_inference/response_microcache.py
ai/services/ai_inference/api_notice.py,POST,/notices/read,input_home,5,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/client_compat.py | ai/services/ai_inference/notice_store.py | ai/services/ai_inference/response_microcache.py
ai/services/ai_inference/api_notice.py,POST,/notices/popup-seen,input_home,5,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/client_compat.py | ai/services/ai_inference/notice_store.py | ai/services/ai_inference/response_microcache.py
ai/services/ai_inference/api_public_profile.py,GET,/public/profile/by-friend-code,,0,
ai/services/ai_inference/api_ranking.py,GET,/ranking/emotions,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_ranking_boards.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_ranking.py,GET,/ranking/emotions/self,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_ranking_boards.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_ranking.py,GET,/ranking/input_count,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_ranking_boards.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_ranking.py,GET,/ranking/input_length,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_ranking_boards.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_ranking.py,GET,/ranking/mymodel_questions,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_ranking_boards.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_ranking.py,GET,/ranking/mymodel_used,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_ranking_boards.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_ranking_login_streak.py,GET,/ranking/emotions,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_ranking_login_streak.py,GET,/ranking/emotions/self,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_ranking_login_streak.py,GET,/ranking/input_count,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_ranking_login_streak.py,GET,/ranking/input_length,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_ranking_login_streak.py,GET,/ranking/mymodel_used,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_ranking_login_streak.py,GET,/ranking/login_streak,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_ranking_login_streak.py,GET,/ranking/login_streak,ranking,3,ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_ranking_mymodel_discoveries.py,GET,/ranking/mymodel_discoveries,nexus_piece|ranking,2,ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_ranking_mymodel_resonances.py,GET,/ranking/mymodel_resonances,nexus_piece|ranking,2,ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_ranking_mymodel_views.py,GET,/ranking/mymodel_views,nexus_piece|ranking,2,ai/services/ai_inference/api_ranking.py | ai/services/ai_inference/astor_ranking_boards.py
ai/services/ai_inference/api_report_distribution_settings.py,GET,/report-distribution/settings,account_settings,3,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/report_distribution_settings_store.py
ai/services/ai_inference/api_report_distribution_settings.py,PATCH,/report-distribution/settings,account_settings,3,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/report_distribution_settings_store.py
ai/services/ai_inference/api_report_reads.py,GET,/report-reads/status,analysis_myweb,6,ai/services/ai_inference/api_account_visibility.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_report_reads.py,POST,/report-reads/mark,analysis_myweb,6,ai/services/ai_inference/api_account_visibility.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_report_reads.py,GET,/report-reads/myweb-unread-status,analysis_myweb,6,ai/services/ai_inference/api_account_visibility.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/supabase_client.py
ai/services/ai_inference/api_subscription.py,GET,/subscription/bootstrap,account_settings,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/client_compat.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_bootstrap_store.py | ai/services/ai_inference/subscription_projection.py | ai/services/ai_inference/subscription_verifier_android.py | ai/services/ai_inference/subscription_verifier_ios.py
ai/services/ai_inference/api_subscription.py,GET,/subscription/me,account_settings,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/client_compat.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_bootstrap_store.py | ai/services/ai_inference/subscription_projection.py | ai/services/ai_inference/subscription_verifier_android.py | ai/services/ai_inference/subscription_verifier_ios.py
ai/services/ai_inference/api_subscription.py,POST,/subscription/update,account_settings,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/client_compat.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_bootstrap_store.py | ai/services/ai_inference/subscription_projection.py | ai/services/ai_inference/subscription_verifier_android.py | ai/services/ai_inference/subscription_verifier_ios.py
ai/services/ai_inference/api_today_question.py,GET,/today-question/current,input_home,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_snapshot_enqueue.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/today_question_store.py
ai/services/ai_inference/api_today_question.py,GET,/today-question/status,input_home,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_snapshot_enqueue.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/today_question_store.py
ai/services/ai_inference/api_today_question.py,POST,/today-question/answers,input_home,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_snapshot_enqueue.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/today_question_store.py
ai/services/ai_inference/api_today_question.py,GET,/today-question/history,input_home,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_snapshot_enqueue.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/today_question_store.py
ai/services/ai_inference/api_today_question.py,PATCH,/today-question/history/{answer_id},input_home,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_snapshot_enqueue.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/today_question_store.py
ai/services/ai_inference/api_today_question.py,GET,/today-question/settings,input_home,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_snapshot_enqueue.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/today_question_store.py
ai/services/ai_inference/api_today_question.py,PATCH,/today-question/settings,input_home,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_snapshot_enqueue.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/today_question_store.py
ai/services/ai_inference/api_today_question.py,POST,/cron/today-question/push,input_home,8,ai/services/ai_inference/active_users_store.py | ai/services/ai_inference/api_emotion_submit.py | ai/services/ai_inference/astor_snapshot_enqueue.py | ai/services/ai_inference/publish_governance.py | ai/services/ai_inference/response_microcache.py | ai/services/ai_inference/subscription.py | ai/services/ai_inference/subscription_store.py | ai/services/ai_inference/today_question_store.py
